reason_code,reason,citizenship_code,citizenship_country,duration_code,duration,reporting_country_code,reporting_country,year,value,is_aggregate_reporting_geo,is_total_reason
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2016,5791,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2017,8164,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2018,20256,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2019,34999,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2020,32666,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2021,38659,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2022,53194,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2023,55161,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2024,60553,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2008,9039,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2009,4724,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2010,1700,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2011,1971,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2012,1656,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2013,1542,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2014,1803,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2015,1680,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2016,1766,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2017,2952,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2018,6347,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2019,16394,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2020,10788,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2021,18011,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2022,31079,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2023,44662,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2024,44084,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2008,14259,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2009,18978,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2010,15273,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2011,16455,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2012,18520,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2013,17189,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2014,14857,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2015,15726,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2016,15632,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2017,18138,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2018,23926,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2019,25556,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2020,17313,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2021,21115,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2022,24082,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2023,19124,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2024,12737,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2008,139733,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2009,116668,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2010,121386,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2011,108187,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2012,106290,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2013,108552,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2014,116707,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2015,118080,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2016,117076,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2017,104212,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2018,108150,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2019,0,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,AT,Austria,2008,27,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,AT,Austria,2009,26,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,AT,Austria,2010,39,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,AT,Austria,2011,40,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,AT,Austria,2012,53,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,AT,Austria,2013,55,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,AT,Austria,2014,72,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,AT,Austria,2015,104,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,AT,Austria,2016,118,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,AT,Austria,2017,115,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,AT,Austria,2018,130,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,AT,Austria,2019,158,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,AT,Austria,2020,136,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,AT,Austria,2021,167,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,AT,Austria,2022,251,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,AT,Austria,2023,218,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,AT,Austria,2024,208,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,BE,Belgium,2008,200,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,BE,Belgium,2009,286,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,BE,Belgium,2010,308,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,BE,Belgium,2011,308,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,BE,Belgium,2012,203,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,BE,Belgium,2013,245,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,BE,Belgium,2014,273,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,BE,Belgium,2015,296,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,BE,Belgium,2016,295,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,BE,Belgium,2017,327,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,BE,Belgium,2018,377,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,BE,Belgium,2019,397,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,BE,Belgium,2020,336,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,BE,Belgium,2021,392,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,BE,Belgium,2022,438,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,BE,Belgium,2023,507,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,BE,Belgium,2024,637,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,BE,Belgium,2025,581,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,CH,Switzerland,2012,74,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,CH,Switzerland,2013,87,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,CH,Switzerland,2014,101,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,CH,Switzerland,2015,133,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,CH,Switzerland,2016,150,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,CH,Switzerland,2017,189,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,CH,Switzerland,2018,202,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,CH,Switzerland,2019,245,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,CH,Switzerland,2020,236,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,CH,Switzerland,2021,276,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,CH,Switzerland,2022,308,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,CH,Switzerland,2023,339,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,CH,Switzerland,2024,354,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,CZ,Czechia,2008,15,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,CZ,Czechia,2009,23,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,CZ,Czechia,2010,15,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,CZ,Czechia,2011,38,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,CZ,Czechia,2012,7,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,CZ,Czechia,2013,14,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,CZ,Czechia,2014,14,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,CZ,Czechia,2015,31,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,CZ,Czechia,2016,48,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,CZ,Czechia,2017,33,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,CZ,Czechia,2018,31,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,CZ,Czechia,2019,51,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,CZ,Czechia,2020,32,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,CZ,Czechia,2021,33,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,CZ,Czechia,2022,37,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,CZ,Czechia,2023,36,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,CZ,Czechia,2024,32,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,DE,Germany,2008,255,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,DE,Germany,2009,224,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,DE,Germany,2010,194,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,DE,Germany,2011,191,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,DE,Germany,2012,430,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,DE,Germany,2013,667,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,DE,Germany,2014,873,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,DE,Germany,2015,1702,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,DE,Germany,2016,1795,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,DE,Germany,2017,2358,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,DE,Germany,2018,3939,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,DE,Germany,2019,4477,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,DE,Germany,2020,4901,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,DE,Germany,2021,6765,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,DE,Germany,2022,8081,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,DE,Germany,2023,8494,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,DE,Germany,2024,7480,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,EL,Greece,2008,16440,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,EL,Greece,2009,16937,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,EL,Greece,2010,11864,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,EL,Greece,2011,8078,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,EL,Greece,2012,7942,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,EL,Greece,2013,7187,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,EL,Greece,2014,8263,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,EL,Greece,2015,13824,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,EL,Greece,2016,17570,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,EL,Greece,2017,8685,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,EL,Greece,2018,9446,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,EL,Greece,2019,7809,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,EL,Greece,2020,4070,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,EL,Greece,2021,6507,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,EL,Greece,2022,7523,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,EL,Greece,2023,5416,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,EL,Greece,2024,5148,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,ES,Spain,2008,89,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,ES,Spain,2009,84,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,ES,Spain,2010,77,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,ES,Spain,2011,71,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,ES,Spain,2012,78,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,ES,Spain,2013,78,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,ES,Spain,2014,71,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,ES,Spain,2015,77,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,ES,Spain,2016,90,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,ES,Spain,2017,119,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,ES,Spain,2018,135,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,ES,Spain,2019,160,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,ES,Spain,2020,225,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,ES,Spain,2021,379,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,ES,Spain,2022,413,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,ES,Spain,2023,394,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,ES,Spain,2024,367,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2013,18635,True,False
FAM,Family reasons,AL,Albania,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2014,19541,True,False
FAM,Family reasons,AL,Albania,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2015,28691,True,False
FAM,Family reasons,AL,Albania,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2016,33295,True,False
FAM,Family reasons,AL,Albania,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2017,27233,True,False
FAM,Family reasons,AL,Albania,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2018,31874,True,False
FAM,Family reasons,AL,Albania,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2019,29152,True,False
FAM,Family reasons,AL,Albania,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2020,20077,True,False
FAM,Family reasons,AL,Albania,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2021,37041,True,False
FAM,Family reasons,AL,Albania,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2022,43513,True,False
FAM,Family reasons,AL,Albania,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2023,42859,True,False
FAM,Family reasons,AL,Albania,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2024,34017,True,False
FAM,Family reasons,AL,Albania,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2013,19070,True,False
FAM,Family reasons,AL,Albania,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2014,20257,True,False
FAM,Family reasons,AL,Albania,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2015,29406,True,False
FAM,Family reasons,AL,Albania,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2016,34296,True,False
FAM,Family reasons,AL,Albania,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2017,29252,True,False
FAM,Family reasons,AL,Albania,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2018,34429,True,False
FAM,Family reasons,AL,Albania,TOTAL,Total,FR,France,2008,146,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,FR,France,2009,163,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,FR,France,2010,143,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,FR,France,2011,149,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,FR,France,2012,159,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,FR,France,2013,176,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,FR,France,2014,202,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,FR,France,2015,312,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,FR,France,2016,433,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,FR,France,2017,523,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,FR,France,2018,599,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,FR,France,2019,798,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,FR,France,2020,696,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,FR,France,2021,827,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,FR,France,2022,989,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,FR,France,2023,992,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,FR,France,2024,900,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,HR,Croatia,2013,14,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,HR,Croatia,2014,6,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,HR,Croatia,2015,7,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,HR,Croatia,2016,6,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,HR,Croatia,2017,9,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,HR,Croatia,2018,4,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,HR,Croatia,2019,15,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,HR,Croatia,2020,11,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,HR,Croatia,2021,58,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,HR,Croatia,2022,65,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,HR,Croatia,2023,46,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,HR,Croatia,2024,63,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,IT,Italy,2008,14047,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,IT,Italy,2009,15001,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,IT,Italy,2010,23941,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,IT,Italy,2011,15303,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,IT,Italy,2012,11843,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,IT,Italy,2013,9725,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,IT,Italy,2014,9281,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,IT,Italy,2015,11640,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,IT,Italy,2016,12009,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,IT,Italy,2017,13890,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,IT,Italy,2018,15723,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,IT,Italy,2019,13557,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,IT,Italy,2020,8448,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,IT,Italy,2021,20505,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,IT,Italy,2022,24023,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,IT,Italy,2023,24988,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,IT,Italy,2024,17762,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,LI,Liechtenstein,2013,0,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,LI,Liechtenstein,2014,0,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,LI,Liechtenstein,2015,1,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,LI,Liechtenstein,2016,1,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,LI,Liechtenstein,2017,2,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,LI,Liechtenstein,2018,2,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,LI,Liechtenstein,2019,1,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,LI,Liechtenstein,2020,1,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,LI,Liechtenstein,2021,1,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,LI,Liechtenstein,2022,0,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,LI,Liechtenstein,2023,1,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,LI,Liechtenstein,2024,1,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,NL,Netherlands,2008,61,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,NL,Netherlands,2009,70,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,NL,Netherlands,2010,55,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,NL,Netherlands,2011,43,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,NL,Netherlands,2012,57,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,NL,Netherlands,2013,76,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,NL,Netherlands,2014,42,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,NL,Netherlands,2015,27,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,NL,Netherlands,2016,46,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,NL,Netherlands,2017,64,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,NL,Netherlands,2018,77,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,NL,Netherlands,2019,120,False,False
FAM,Family reasons,AL,Albania,TOTAL,Total,NL,Netherlands,2020,78,False,False
